Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
14777,35,2.0,49.986280836714464,29.976601426316563,6.0,9,9.0,1970,0.089039719,B,B,33,7976,5,,0,11,B,212745.17480758688
6662,22,1.0,39.061390885185375,,1.0,2,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,136715.020469339
1621,9,1.0,39.6300820955485,22.006138611461317,8.0,8,14.0,1990,0.161531741,B,B,25,5648,1,30.0,2,4,B,127641.21306464972
14937,23,1.0,31.513674637673397,,1.0,4,1.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,84043.69955616319
580,27,2.0,65.51880582176277,36.16662193885188,0.0,2,0.0,1977,0.01405792,B,B,1,290,0,,0,0,B,118207.63538784492
13198,46,1.0,31.37141943564828,17.143914953919342,5.0,2,5.0,1967,0.0,B,B,47,11319,0,1145.0,3,5,B,151266.8762054096
11133,111,2.0,64.11790362277473,38.336145071320026,10.0,7,18.0,2007,0.093442564,B,B,23,4635,5,3300.0,2,4,B,375823.7232132647
1323,1,3.0,78.18721755210767,49.69898974285446,10.0,14,16.0,1987,0.036270089,B,B,6,1318,1,200.0,1,1,B,207589.33545491713
13775,53,1.0,31.672775440885204,19.817233290255487,8.0,7,9.0,1968,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,175903.57494500186
10134,53,1.0,36.83168484924628,23.542166837474124,6.0,9,9.0,1972,0.31392455199999997,B,B,22,4625,11,3855.0,2,10,B,185759.88191485908
2424,8,3.0,80.29138820280403,48.68498335403614,12.0,12,14.0,2005,0.43788524,B,B,23,5735,3,1084.0,0,5,B,337450.0472622393
9811,21,1.0,31.153771171219496,21.446337230540557,5.0,5,5.0,1961,0.034331497,B,B,25,5487,3,,0,4,B,147662.6077076121
5714,76,1.0,47.882079019625245,17.20794240909246,12.0,14,21.0,2011,0.0,B,B,7,1660,39,1786.0,1,5,B,87772.41857664204
4981,63,2.0,58.47618520268961,58.873237144990746,12.0,16,17.0,2017,0.23861713,B,B,26,3889,6,705.0,3,6,B,328454.4461318897
13681,21,2.0,46.43603028325239,30.215687635138273,5.0,4,5.0,1968,0.034331497,B,B,25,5487,3,,0,4,B,179636.71490481557
8961,27,1.0,33.39898337769237,164.15335978071406,6.0,3,5.0,1965,0.21140121399999998,B,B,9,1892,0,,0,1,B,104891.07375738885
5350,87,2.0,46.51102125997594,31.601128390595278,5.0,5,9.0,1977,0.100455735,B,B,43,7227,0,,1,6,A,195374.1483916861
14528,170,3.0,76.98430767784139,51.66114859200224,7.0,6,6.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A,330459.6913479691
4589,6,2.0,58.67367316594241,,1.0,6,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,172715.71673929217
9449,2,2.0,44.32085894165168,31.006432496830456,5.0,9,9.0,1968,0.130617806,B,B,39,10418,9,900.0,1,9,B,232131.05004901323
9685,59,3.0,110.40002734514958,59.00545979674738,18.0,7,20.0,2009,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,589179.4811707775
11396,27,3.0,85.81424663487721,86.23490902911901,10.0,3,17.0,2016,0.072157581,B,B,2,629,1,,0,0,A,237651.0143487751
15666,128,4.0,102.41464725641306,67.11791911086652,10.0,14,22.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B,427873.8403752413
14726,53,3.0,84.56999779427053,60.613296735090955,12.0,18,24.0,2017,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,359065.28723006113
15230,88,1.0,38.30982542568122,22.520503597684243,10.0,7,22.0,2007,0.127375905,B,B,43,8429,3,,3,9,B,213433.95096818503
8906,84,1.0,35.99243055770044,23.677642444082906,4.0,6,5.0,1960,0.006076152,B,B,30,5285,0,645.0,6,6,B,158302.14113744412
6430,22,1.0,42.79411809672612,,1.0,11,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,134827.31718311805
2362,27,3.0,82.48909948646035,51.51055856976339,1.0,12,1.0,2018,0.072157581,B,B,2,629,1,,0,0,A,241165.96149182552
5227,27,3.0,88.56817330972513,85.08105858336751,10.0,13,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,258773.16364695615
16074,128,3.0,79.69107947732321,47.84853133089668,10.0,5,17.0,1993,0.0,B,B,27,4798,0,30.0,2,8,B,358940.1626046007
15491,62,3.0,54.127769322208174,36.76945809729112,6.0,4,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B,241930.17452220534
16366,9,2.0,54.34764789305412,30.205846946462785,8.0,15,22.0,1986,0.136244425,B,B,11,2370,0,,0,1,B,191939.04957513284
1038,27,1.0,45.91887065843701,23.691715506768777,8.0,11,14.0,2008,0.041116354,B,B,53,14892,4,,1,4,B,151320.8123797315
14767,58,2.0,48.739764486276634,31.76280071480471,6.0,3,12.0,1986,0.060753049,B,B,15,2787,2,520.0,0,7,B,185219.52884526097
205,78,2.0,62.80742240631326,36.50191218422395,10.0,2,14.0,2006,0.09229064199999999,B,B,21,4346,2,165.0,1,2,B,287786.5215156787
7851,58,1.0,49.73256662685614,23.44759474293402,13.0,4,25.0,2015,0.43788524,B,B,23,5735,3,1084.0,0,5,B,161663.60675481934
10764,90,1.0,34.8922209111194,21.975265562491277,5.0,5,5.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B,156324.73951057869
10930,9,2.0,65.56838050273508,1.1500463761723292,1.0,6,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,187858.70648428728
16244,119,1.0,39.79988666179522,20.679303719686356,9.0,6,14.0,1973,0.033493708,B,B,66,10573,1,1322.0,3,8,B,162105.02716446444
356,104,2.0,61.77178015584139,41.95106291915865,6.0,6,8.0,1965,0.327018035,B,B,12,2270,23,2500.0,1,0,B,368750.8464704299
13363,13,1.0,38.401717346748974,23.096063821763327,8.0,8,18.0,1999,0.090799103,B,B,74,19083,2,,5,15,B,166306.1846047977
16142,6,2.0,73.71507429346936,,0.0,15,25.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,187664.85793070545
13371,23,1.0,42.019250279871514,,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,110237.73976445345
8001,62,2.0,72.20005327757437,72.40492822557813,0.0,17,17.0,2018,0.072157581,B,B,2,629,1,,0,0,A,167140.96314555098
6025,87,1.0,38.31753973039827,20.39024532261694,8.0,6,17.0,1986,0.100455735,B,B,43,7227,0,,1,6,A,176573.6091309228
7479,165,1.0,37.30932478695319,21.376518198159133,5.0,6,9.0,1968,0.020741326,B,B,24,5613,5,1340.0,2,5,B,169929.0815406551
14587,6,1.0,40.6962944167988,42.18204936007592,1.0,4,17.0,2014,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,133072.27947117318
14060,23,1.0,55.16758443293562,33.95791442146299,9.0,12,17.0,2012,0.075778755,B,B,6,1437,3,,0,2,B,118852.94980943599
3982,15,2.0,62.85154471133708,35.11993803896523,11.0,8,12.0,2006,0.158249043,B,B,21,5731,0,,1,0,B,265502.62989601237
16755,88,2.0,53.97514357835883,34.15358375347871,8.0,2,12.0,1978,0.127375905,B,B,43,8429,3,,3,9,B,253124.00533208228
1999,67,2.0,52.87636414433205,32.10988126603861,9.0,4,13.0,2007,0.007720281999999999,B,B,38,4788,2,,0,4,B,247611.3380109257
2808,58,1.0,36.9565860324849,22.128197490667457,6.0,10,9.0,1978,0.050755569,B,B,24,5469,1,145.0,0,1,B,158242.09633784738
489,58,1.0,53.32719535755015,,1.0,4,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,112075.04520248175
4080,30,1.0,46.20506933987571,,1.0,5,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,169973.78797568427
16682,3,1.0,39.41740524570073,21.9266086792025,7.0,10,17.0,2007,0.050900058,B,B,43,10621,1,30.0,2,3,B,182961.04608445463
5498,98,2.0,48.2404887516771,30.718257393710697,5.0,2,5.0,1962,0.195781053,B,B,23,5212,6,,3,2,B,183678.60817641715
13719,48,1.0,44.680485247427626,,1.0,18,1.0,1977,0.041124634,B,B,46,9515,5,,1,10,B,249076.6826177692
12990,57,1.0,37.68787572779218,21.90752185845986,7.0,4,14.0,2003,0.090799103,B,B,74,19083,2,,5,15,B,177677.4742987703
2489,30,1.0,54.48775459983148,,1.0,13,12.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,135202.06771990785
1544,34,2.0,58.38925812907919,,0.0,6,25.0,2017,0.069753361,B,B,53,13670,4,,1,11,B,245634.41019097916
15935,38,2.0,60.83484210785526,32.58370838790388,12.0,11,17.0,2008,0.060753049,B,B,15,2787,2,520.0,0,7,B,282403.65829289454
6030,64,3.0,81.53569581133696,48.21845145448032,10.0,15,22.0,2002,0.135649789,B,B,46,7960,6,350.0,3,11,B,463063.15729393455
12199,21,3.0,58.455308371630395,41.51365438274601,6.0,11,9.0,1977,0.194489265,B,B,47,8004,3,125.0,3,5,B,226536.74456179375
3933,1,1.0,38.7864707226345,40.02250143236633,1.0,9,8.0,2018,0.0071223169999999995,B,B,1,264,0,,0,1,B,155112.35666586488
11112,53,2.0,53.49483297798791,33.166810082973655,8.0,12,12.0,1984,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,280842.6728991288
14072,6,2.0,64.2484907223483,,0.0,8,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,171543.0593962724
6592,94,1.0,44.82848651103262,19.654439574157685,10.0,11,18.0,2013,0.282797669,B,B,33,8667,2,,0,6,B,159822.07213951764
6095,84,2.0,45.20368889355305,31.01559035831089,5.0,3,5.0,1964,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,184885.67833503013
11466,128,1.0,42.180392136280425,21.467685803522087,8.0,13,14.0,1993,0.0,B,B,27,4798,0,30.0,2,8,B,175857.10154612726
14377,39,1.0,33.67506420210404,19.84290548654228,6.0,8,9.0,1970,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,161201.761205173
1577,23,1.0,28.311352817789484,29.882743395328887,9.0,4,12.0,2017,0.034656082000000005,B,B,0,168,0,,0,0,B,73170.97253860605
3453,59,2.0,69.42182020869224,67.26801592540117,0.0,7,6.0,2017,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,299857.80470306915
11480,53,1.0,38.26231134290524,22.764862797823238,9.0,3,12.0,1970,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,217084.40027102246
16473,2,1.0,40.99191246201483,21.346638553289594,8.0,12,16.0,1977,0.130617806,B,B,39,10418,9,900.0,1,9,B,182289.79578489452
15809,6,1.0,41.55675323498492,,0.0,5,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,129371.8946764188
14786,1,1.0,1.1368587776514651,4.525735631114873,1.0,3,1.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,181434.82558879617
2965,45,3.0,76.55475105466981,,0.0,25,24.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,410641.4580360117
12331,84,2.0,40.76376574602686,25.805182883396323,6.0,9,9.0,1975,0.006076152,B,B,30,5285,0,645.0,6,6,B,89917.92305127374
15241,1,1.0,42.25290697682539,38.33288348695169,1.0,6,9.0,2018,0.0071223169999999995,B,B,1,264,0,,0,1,B,156934.44008785818
393,27,2.0,62.08691755951106,,1.0,3,22.0,1977,0.21140121399999998,B,B,9,1892,0,,0,1,B,148406.6438237674
16676,153,2.0,58.32037874105205,35.028784975003184,9.0,8,12.0,1993,0.033493708,B,B,66,10573,1,1322.0,3,8,B,238031.89923682186
6920,21,1.0,33.06696178136486,22.043538834879794,5.0,3,5.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B,151148.23182253467
8896,21,1.0,32.58555728807074,21.090604038934934,6.0,5,9.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,145834.22082293153
449,108,2.0,60.74938321403846,35.93189797669643,8.0,8,7.0,1958,0.0,B,B,25,5027,4,46.0,1,1,B,441313.83018955035
204,6,3.0,78.68911711283644,,1.0,10,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,218209.50164159152
4308,52,1.0,42.191652865021794,22.235532549025145,7.0,15,17.0,2007,0.371148999,B,B,34,7065,1,750.0,2,5,B,185991.0064400347
3574,21,1.0,39.0835481331601,22.50309517061736,6.0,3,9.0,1972,0.194489265,B,B,47,8004,3,125.0,3,5,B,148576.69268698507
12674,99,2.0,66.00466354638883,35.13594793879209,10.0,4,17.0,1995,0.033493708,B,B,66,10573,1,1322.0,3,8,B,254023.50696136343
2755,110,1.0,34.72346786475627,14.980639345004906,10.0,13,24.0,2000,0.033493708,B,B,66,10573,1,1322.0,3,8,B,162309.99664458347
11830,10,3.0,64.91432574566124,44.136052574189144,7.0,8,9.0,1970,0.089039719,B,B,33,7976,5,,0,11,B,284538.75857438636
9704,30,2.0,62.32551912618736,,0.0,13,0.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,180201.52119914402
3551,77,1.0,35.831411582891505,20.883020347667706,6.0,10,9.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,174444.09444427417
9873,8,1.0,41.55312394606192,19.146716700530735,7.0,9,9.0,1990,0.458174486,B,A,26,4439,1,1130.0,1,5,B,156749.80856118043
4801,39,2.0,60.47741090338466,34.76661225457048,8.0,19,21.0,1991,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,217855.86445503673
7024,99,2.0,42.94289019051726,25.480404460591753,6.0,13,12.0,1969,0.033493708,B,B,66,10573,1,1322.0,3,8,B,161263.41450165247
762,37,3.0,50.12917190182301,38.04375623878061,5.0,1,9.0,1974,0.127811589,B,B,28,7287,5,320.0,1,3,B,68580.78152118537
8588,99,2.0,46.83906742011983,31.538658645181812,5.0,8,9.0,1970,0.012338886,B,B,35,5776,1,2078.0,2,4,B,186983.0215857216
7942,63,1.0,48.274893973845586,51.05590125788395,8.0,17,17.0,2016,0.23861713,B,B,26,3889,6,705.0,3,6,B,280529.2709327068
4119,9,3.0,83.34132288421362,47.4995515769038,8.0,8,14.0,1998,0.161531741,B,B,25,5648,1,30.0,2,4,B,259387.83450057387
3792,99,1.0,37.58543429408327,21.84570619977965,9.0,12,16.0,1979,0.033493708,B,B,66,10573,1,1322.0,3,8,B,170770.17464740036
16179,23,1.0,42.85044376661134,,1.0,17,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,110596.14477158873
12970,6,3.0,75.87805102260643,,1.0,15,1.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,207703.2412770086
8473,74,1.0,45.34856483732239,,1.0,13,12.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,148455.7515576106
6588,26,2.0,63.508322476718874,35.84953508394979,10.0,11,16.0,1986,0.0,B,B,36,6714,2,2672.0,0,2,B,296679.91030011984
13173,58,1.0,48.41533512846773,,1.0,6,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,109261.33159265279
12753,88,1.0,38.626164377399874,19.171490137373404,9.0,10,16.0,1980,0.127375905,B,B,43,8429,3,,3,9,B,182028.1031084914
13161,27,3.0,78.42420264316898,77.57428262429987,10.0,13,22.0,2019,0.21140121399999998,B,B,9,1892,0,,0,1,B,174924.30755996407
226,85,2.0,47.73200889958543,29.91542633141676,5.0,10,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B,212448.39367790488
8811,49,1.0,42.121603414963644,20.918989511681268,8.0,4,17.0,2008,0.020741326,B,B,24,5613,5,1340.0,2,5,B,170988.64996512924
15282,192,2.0,48.963008638680044,30.236864608104604,5.0,4,9.0,1969,0.225824954,A,B,41,6558,7,1548.0,3,2,B,220060.50495178276
14503,79,1.0,43.77412249936993,21.58003562416565,8.0,11,14.0,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B,203801.76801686402
6230,170,1.0,34.61915561052068,17.958097641599444,8.0,4,14.0,1974,0.21843974,B,B,21,4472,6,1450.0,4,7,A,193741.17296586384
16158,29,1.0,36.430628333089246,21.19545514754954,9.0,12,12.0,1968,0.069660344,B,B,31,6119,4,,1,2,B,204550.6888647458
15266,9,1.0,46.64466371052094,22.951008360131407,8.0,9,14.0,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B,137106.28654171937
11078,27,2.0,52.900394349909476,34.61138797827401,8.0,4,12.0,1988,0.21140121399999998,B,B,9,1892,0,,0,1,B,179144.68437977578
3135,6,1.0,39.087996210907484,42.378214191625794,1.0,6,1.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,121691.60561938376
15182,5,1.0,33.93883390216411,20.05232346919313,5.0,1,5.0,1968,0.150817539,B,B,16,3433,4,2643.0,4,5,B,141183.02286365163
2353,21,1.0,36.33760824945361,22.064042840076084,5.0,3,5.0,1961,0.034331497,B,B,25,5487,3,,0,4,B,158410.74243298176
7094,47,1.0,38.082912931464506,24.890328421054424,8.0,1,14.0,2002,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,168382.66201739258
11358,119,1.0,30.331459646401,19.38667401988612,6.0,7,9.0,1969,0.000995363,B,B,42,7651,1,,1,5,B,151693.94838925896
16088,44,1.0,38.60736826997614,22.2474298052162,8.0,6,17.0,1985,0.036122292,B,B,24,4378,0,1036.0,1,1,B,206824.31772346777
9400,3,3.0,65.1172141378549,43.05204435710797,10.0,1,12.0,1976,0.050900058,B,B,43,10621,1,30.0,2,3,B,229847.41319314943
9574,24,3.0,75.45295462681956,44.784259885076374,8.0,6,9.0,1990,0.111627393,B,B,50,12238,8,1970.0,2,3,B,362621.5371756108
9272,78,2.0,45.35447718531494,27.11824360755332,6.0,9,9.0,1973,0.09229064199999999,B,B,21,4346,2,165.0,1,2,B,191800.73782282037
8679,1,1.0,42.948069307562804,40.01853642482916,1.0,9,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,140030.49786661414
13531,124,2.0,38.3850681732636,23.058817537675193,6.0,7,14.0,1975,0.16909109,B,B,19,3856,10,,2,5,B,245221.41071646303
4507,9,1.0,41.025844860879445,25.050212789556788,8.0,4,14.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B,135399.68953737765
2599,1,1.0,59.067741435297094,,1.0,7,1.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,148806.13236381314
6984,23,2.0,66.24879057834119,,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,185672.88126362767
12801,135,3.0,96.04848255605506,58.186582719298045,17.0,4,10.0,1959,0.007658515,B,B,35,7077,56,2301.0,3,19,B,443720.4292414559
12402,120,2.0,57.04114532266789,33.60050998335377,9.0,15,17.0,1991,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,260501.53248290185
14361,9,2.0,61.50524477737676,,1.0,3,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,175084.4153838093
2555,121,1.0,41.339323770725436,21.061138085221714,8.0,8,14.0,1990,0.212515361,B,B,19,3293,16,628.0,3,7,B,242891.4285211208
3556,53,2.0,60.7270380986098,58.79692224173023,1.0,18,16.0,2016,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,277487.6202538834
3914,24,4.0,155.93002308219883,76.83129273788872,15.0,6,22.0,2012,0.111627393,B,B,50,12238,8,1970.0,2,3,B,559886.9653484939
3919,1,1.0,38.2250020649852,,1.0,4,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,157265.46423687326
10236,23,2.0,58.259419865319174,,1.0,3,17.0,1977,0.005767451,B,B,1,388,0,,0,0,B,83192.84453632444
392,75,2.0,51.70720945406686,30.96913630287427,7.0,2,6.0,1957,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,235205.59198066298
13024,53,2.0,56.63720091616199,,1.0,14,22.0,1977,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,276667.9983615997
5706,74,3.0,113.77465161741644,,1.0,15,14.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,339807.86497432535
13470,190,3.0,67.42646132403105,41.04434003006477,8.0,9,9.0,1967,0.0,B,B,30,7538,87,4702.0,5,5,B,595468.0775639741
10160,38,3.0,77.72373339931232,48.454147473185216,10.0,18,17.0,2006,0.060753049,B,B,15,2787,2,520.0,0,7,B,340799.79500448966
3302,30,2.0,104.51189447454392,86.46017109365864,6.0,25,39.0,2009,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,193885.91811425524
2895,62,1.0,56.724754190571005,,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,135721.83974457544
15829,104,3.0,75.77759870899308,45.38115607777142,9.0,2,9.0,1985,0.327018035,B,B,12,2270,23,2500.0,1,0,B,468039.0755004567
1356,6,3.0,82.80487248617538,80.21855511146732,1.0,15,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,240222.74622231908
5987,54,2.0,44.12702159418701,30.983110205571183,5.0,6,9.0,1966,0.006076152,B,B,30,5285,0,645.0,6,6,B,234208.25248019656
13992,10,2.0,46.58123084576253,29.85616894985225,6.0,5,9.0,1970,0.089039719,B,B,33,7976,5,,0,11,B,231554.4969783668
14694,61,3.0,61.57184437519285,44.94117551591283,6.0,4,9.0,1977,0.300322518,B,B,52,10311,6,,1,9,B,262307.53684080194
3195,27,3.0,84.69495923956677,,1.0,15,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,244004.62154380267
3534,27,1.0,39.23671338883684,23.417777007490812,8.0,3,4.0,2003,0.041116354,B,B,53,14892,4,,1,4,B,159549.25998376228
13260,8,3.0,76.46728724305476,47.39201450137505,10.0,5,17.0,1986,0.09229064199999999,B,B,21,4346,2,165.0,1,2,B,299099.14579604525
12636,121,2.0,58.923330566342145,36.05527207624432,10.0,10,10.0,1984,0.212515361,B,B,19,3293,16,628.0,3,7,B,92345.04441301571
10843,46,3.0,64.00990804921494,48.683664311266604,6.0,6,9.0,1972,0.18878376600000002,B,B,31,6137,4,,0,1,B,268580.12077152083
1517,21,1.0,34.252764508743624,22.221434928680853,6.0,2,5.0,1963,0.034331497,B,B,25,5487,3,,0,4,B,169604.54590520987
4753,78,1.0,40.79511356208956,17.067598322595245,10.0,4,14.0,1999,0.219006007,B,B,28,6746,3,,1,4,B,170139.55078211564
1075,59,1.0,38.72607306537846,23.2031390064024,9.0,12,12.0,1972,0.309479124,B,B,35,7715,4,990.0,0,6,B,153912.04450356896
10989,1,2.0,52.41126741042163,,1.0,4,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,171903.24797438327
13820,46,1.0,41.44479324951598,41.696593861137785,1.0,10,9.0,2015,0.0,B,B,47,11319,0,1145.0,3,5,B,228851.90002907213
15665,6,2.0,61.408929214621296,,1.0,5,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,180182.5365900247
3338,142,2.0,45.26138814007078,29.893088298174312,5.0,2,5.0,1964,0.051942062000000004,B,B,17,4017,7,800.0,2,0,B,203496.42275613005
9746,62,3.0,85.46510744672763,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,181127.34406451695
14412,93,1.0,41.41276894700758,22.500219677797027,8.0,6,12.0,1982,0.050900058,B,B,43,10621,1,30.0,2,3,B,148027.39669651806
12756,13,3.0,89.07867465524852,54.65086379632756,10.0,15,16.0,2005,0.090799103,B,B,74,19083,2,,5,15,B,358153.6722144499
2296,3,1.0,46.82863839712961,21.61636159196493,8.0,13,16.0,2007,0.050900058,B,B,43,10621,1,30.0,2,3,B,163482.28247604467
11126,27,3.0,47.93881882488553,,0.0,5,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A,132867.42443345356
16685,58,2.0,51.02572673674516,32.789128507853476,7.0,4,14.0,2005,0.14890389099999998,B,B,9,1952,1,1430.0,3,2,B,187852.58758088152
4788,85,3.0,75.57682064031272,47.95222658765355,10.0,13,16.0,1983,0.037177818,B,B,52,11217,1,2300.0,1,7,B,428351.4366786365
4550,170,3.0,84.43656207006836,53.06157277508569,10.0,5,12.0,2002,0.21843974,B,B,21,4472,6,1450.0,4,7,A,494940.95904441696
15395,18,3.0,76.97476064000577,46.76757187484997,10.0,12,17.0,1999,0.0,B,B,30,5562,0,,0,5,A,118664.44296789927
15863,58,1.0,47.309137059960364,,1.0,1,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,114949.1067112693
4366,123,2.0,55.28391423588789,38.5910160136788,8.0,13,14.0,2002,0.0,B,B,47,11319,0,1145.0,3,5,B,293050.62286279013
10417,27,3.0,117.87053187796518,120.7952310978832,1.0,10,12.0,2019,0.072157581,B,B,2,629,1,,0,0,A,240807.79734785436
13006,11,2.0,55.66120924897666,36.237409921273446,1.0,5,9.0,1974,0.00016967599999999998,B,B,36,5992,0,,1,1,B,217362.7448885669
12011,54,2.0,38.94102600855078,27.69402730112744,6.0,4,9.0,1970,0.006076152,B,B,30,5285,0,645.0,6,6,B,84733.33565611488
5294,21,2.0,38.6424073843227,22.82433873639226,7.0,4,12.0,1966,0.194489265,B,B,47,8004,3,125.0,3,5,B,170593.58649318168
373,58,1.0,56.785538238384746,,1.0,6,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,110407.1403339609
16210,58,2.0,42.87525672638054,25.829775023740964,6.0,6,12.0,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B,209133.6600549401
3040,23,3.0,77.67369259549606,,1.0,10,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,189413.45313688414
5093,21,2.0,52.09698172712714,31.232627252129298,8.0,12,12.0,1971,0.034331497,B,B,25,5487,3,,0,4,B,192355.20403966279
12135,23,2.0,52.540107444554415,51.197456009354724,1.0,3,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B,88328.25968620164
6506,94,3.0,61.411200239881325,46.57481637284087,5.0,9,9.0,1976,0.127375905,B,B,43,8429,3,,3,9,B,242323.81611500354
225,84,2.0,49.42819850646502,31.374289874535343,9.0,14,14.0,1976,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,288452.2107492009
14228,23,1.0,43.02519568855378,,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,112597.86756914057
16023,67,1.0,42.142800055846074,22.974235215031758,8.0,12,17.0,2000,0.007720281999999999,B,B,38,4788,2,,0,4,B,210316.49704039123
5563,23,3.0,104.20007840955199,103.54705116715144,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,245484.32362448893
10167,6,3.0,76.87829122135686,,1.0,6,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,204024.0965054403
13268,45,2.0,59.69225357710455,,0.0,19,0.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,307299.7482291435
14353,128,1.0,42.55706238452806,20.68441361899767,8.0,13,17.0,1993,0.0,B,B,27,4798,0,30.0,2,8,B,177857.58908813994
6752,101,2.0,47.38795385727734,29.335958746610252,5.0,4,5.0,1969,0.225824954,A,B,41,6558,7,1548.0,3,2,B,183373.42673615064
72,1,2.0,62.37532900077915,61.600221385003586,0.0,22,22.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,211485.1668833648
1266,1,2.0,54.56150752687176,56.30673650946182,8.0,10,14.0,1977,0.025609157,B,B,33,5261,0,240.0,3,1,B,186082.41441463723
11127,27,1.0,45.769592795057086,19.11004342693216,1.0,7,9.0,2017,0.017647053,B,B,2,469,0,,0,0,B,137970.69398488378
3332,30,1.0,47.39535756574768,,1.0,16,22.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,168983.67074479832
